tweet_id,sentiment,author,content
1961898945,happiness,valeriepereira,@flattycharn i know the IMUx1000 is not referring to me... (WHO IS IT AH?) but... i miss you
1961899509,worry,ShalynE,Going to the courthouse to pay for tags &amp; taxes on all our cars...this is gonna be expensive.
1961899521,hate,Ms_Nicholson,@MoneyMakinMatt shut up fool ....where you been at??? i dontlike the fact that you keep abandoning me
1961900236,sadness,Melinda87,has bronchitis and is on 3 prescriptions. No fun at all. Had to miss two days in a row of work.
1961900603,enthusiasm,sararita,wishes I could be the one going to our conference in the Bahamas next week
1961900736,hate,Bex_TOforWC,"@StaceyVPofWC i was sent home yest from work, when in again today but feel like hell and burning up with a high temp, got it off hubby"
1961900792,hate,natalieridout,Lost at bowling again  why do i suck
1961908764,worry,fabybsb,"Now Im in the work  , I miss my home, any news?"
1961908806,relief,tonyarkles,@ryansilk sounds like a great idea.  wish I could make it
1961908815,worry,TaliaRusso,@iamdiddy I do!!!!!.... I'm single and it sucks!!
1961909603,enthusiasm,lhottieeeee,Stood outsiden got the WORST butterflies everrrrr!
1961909621,neutral,Breathtakiiing,Cleaning the house
1961909678,relief,clara_mac,@JustTeaching haha nice to know I'm not alone! Working in the BBC and can't see it
1961909966,sadness,cjpritchard,@nellclothing I cancelled a run in favour of... staying in. Wish I monies for pubulation tho
1961909997,enthusiasm,mandaf,@bryanhowl  @kat10187  You guys can make it through!
1961910148,neutral,Miss_Tamara,I'm always hungry all the time but now I don't even feel like eating. This is not normal...and my throat's sore. I'm sick
1961910246,worry,SarahWhite810,http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale
1961910390,worry,ronanhigg,@sos100 internet billing with fee of 30% and only in 13 countries and a setup cost of 5000 for usa alone
1961910594,worry,Issi12,is going to shul
1961910812,neutral,lindaaaa,@chocoluvalm i'm trying to figure that out right now
1961911011,worry,cait8709,@chasejustin i can't go tonight   *Cait*
1961911079,neutral,lovetempess,on my way to work been off for four days and i really really dont wont to go!
1961911374,worry,billieisabeast,I've been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I'm very disappointed
1961911721,worry,SouthernBets,@lilyginny27 @tomfelton no freakin way!  Gah LG... I'm sad for you.  No love for the feltbeats admin...
1961911736,worry,leenrox,"omg, my right hear is blocked and it's so annoying. what if i wake up deaf?   not gonna lie, i'm so scared"
1961911969,worry,AlexaRPD,"@swopusa  Damn, I was hoping that was somewhere in the U.S."
1961912048,enthusiasm,cozmikstorm,I want it to be 5 already
1961912050,sadness,AquaFig,GrimeStopper loss  client lost their job so we did too. Hope the quote later today turns into more work. Drowned my sorrows w a huge h ...
1961912083,sadness,Candice125,@AnnaVodka I'm sorry to hear that! that makes me sad
1961912277,worry,Catherine_xD,Chemistry is not fun..
1961912498,fun,techstud,@PartyGurle That's great! I will have to do the same as I was forced to miss it. I had to leave for work.
1961912570,worry,nicky_nightmare,Missing brandon. Wanting to talk to anthony. Sadshoes
1961912625,neutral,musician3133,"@reba Wish I could listen but because I'm from Canada, the website won't let me!"
1961912738,love,raquellxoxo,@iamdiddy i need a hug i dnt feel so good
1961913137,neutral,micamicamicaca,feels ..my cousin is a monkey  http://plurk.com/p/x23pa
1961913161,worry,KronistheiLL,@JillzWorth i rarely sleep.. cant help it   hehe
1961913643,fun,sarahlouisemcm,@arcadianlady eek can't wait to see it!! as well as everyone elses. gahh i don't know what i want  lol
1961913772,worry,tracy_detlor,@iamdiddy I need a hug... Gotta find another place to live and a new job
1961913867,worry,Junglemonkey,The poor Pirate had out his last wisdom tooth and is looking really peaky.
1961915001,worry,AnthonyDGreene,@iamdiddy me because I might not have enough money for college!!!
1961915076,worry,sweetblyss,@iamdiddy yes I do! Because he is going to the marines to protect &amp; serve and leaving me!
1961915478,hate,Amy_Reindeer,"So hot today =_=  don't like it and i hate my new timetable, having such a bad week"
1961915587,sadness,hardrockchick,@i_am_umlaut oh no!  i'm very sorry to hear
1961916702,neutral,Potato_Chip,@ismh i don't have anything being fwd through to mobileme and the last week i've gotten at least 4 -5 spam messages a day
1961916904,worry,elizgracie,Now I have a sunburn
1961916976,fun,terpsichore,We're dealing with Overactive Let-Down right now.   http://bit.ly/9ydHU
1961917086,worry,janellemariee,@the_breannarose fuuuuuuck  idk if andy can get youuuu
1961917114,worry,karma_musings,"@adbert @DougOntrack @organicsue Is it me (my machine)? or... Vids freeze up, halt whole blip stream  ? http://blip.fm/~79l0q"
1961917408,neutral,fawksy,Just wants to compute
1961917425,neutral,rmk508,watching my ard earn money dissapear.
1961917445,hate,MrMikeyP,http://twitpic.com/66xlm -  hate when my PARKED car gets hit
1961917683,worry,lilyginny27,"@shanajaca *huggles* I don't see all the replies right away, and my boss is hovering today. And I'm feeling pissy about life"
1961917817,happiness,DarrenTaylor1,"Enjoyed this week off work, back next week"
1961918077,worry,ancastasiobhan,im @ the eye doctors &amp; had to bring trinity with me cause my mom fell down the stairs today &amp; broke her toe. ugh
1961918200,happiness,Shaebaby09,#FF @AriesChild she is my Vegas buddy &amp; A Laker lover uuugh but I love her even though I'm all the way n Chicago
1961918522,love,forespice,"Steve makes fruit smoothies for me each day &amp; they are berry delicious, I made mine today &amp; it was berry, berry bad"
1961919600,sadness,TraceyHewins,@Jamie_127 poor baby  you need some aloe. Nope sorry no hints
1961919744,sadness,rickyworley,The Oddo's grandfather passed away in his sleep
1961919848,sadness,_rachelnguyen,doesn't get to see her fav5 today like planned
1961919879,sadness,hrtofthematter,I saw amazing heeels. But they were too big
1961920068,neutral,TMW2401,"@Jobishia That was pretty awesome on both our parts, but a person on a bike behind you said hello and left before I recognized him"
1961920259,neutral,grahampost,TGIF y'all! And it's really nice out... I work 12-5 though
1961920539,worry,Jamewers,@princessxansley oh and i dont know how to get twatter mobile to work.
1961920582,hate,Dare2Diva,@teamincredible ALL white shoes make me cringe  . White shoes give me pause.
1961920905,worry,gear02,@AboutK damn - doesn't show how people are more conservative in blackjack
1961921024,sadness,montez619,bout to go to work
1961921106,worry,tvnsrinu,My convo starts in 12 hours... and I am sitting 6500Km away writing GIS queries
1961921387,worry,Jess_Moody,i finished packing and sorting out old clothes XD i have stomache ache though
1961921468,sadness,coltschick1388,I watched wayyyy too much Beverly Hills 90210 today and I am not proud of that fact.  TV FAIL
1961921555,happiness,inashlalaland,"@veeriwhoa OH SILENCE VERONA!  I AM WANTING TO GO   jaja, enjoyyitverymuch and bring me phothos of Danny and dougie ?"
1961921563,love,lilmo4ever,"@iamdiddy my lil sister Charese, her best friend passed today"
1961921579,worry,msingridb,ITS RAINING ITS POURING.............where is my spooning  buddy
1961921618,enthusiasm,anetjay,"@INKDMOM I know, right?!? I have such a lead foot"
1961921752,hate,kmcqn,My mouth hurts from this stupid retainer!!
1961921981,fun,anotesten,10 out of 40 done... everyone is going to be home drinking beer starting next week
1961922260,sadness,i_Joyce,"I am soooo hungry. But waiting for bf to get home, he has car trouble and is waiting for the mechanic to help him..."
1961922392,sadness,girlingrey,skype call with billie but my webcam dont work
1961922534,relief,random_bloke,"@MorningMajor yep,raced round it in cars and bikes,its only 40mins away,dont av much motorsport there now,its more planes n choppers now"
1961922540,love,PrincessSakura,joe: 2.30pm Kevin pics up a new pair of pjs :') PMSL i could have died!!! lmfaoo :') I MISS MY BOYS
1961922576,worry,k_lala,@shardaeAngelica yeah and in the tatami room!  kids + tatami dont mix
1961922700,worry,Sulis54,"@twaysive hm, this not a good medium for much more then yes/no  I am responding to previous posts,days ago, &amp; other conversations we had"
1961923048,sadness,MercedesMarie,@rafealAnthem yes i am and i was ready to go when i got here. ugh  and its sooo pretty outside..
1961923067,happiness,silowyi,"Totally been too long since I updated.  Saw Star Trek, excellent!  Killed Yogg-Saron 10 man.  Memorial Day killed 25 man raids"
1961923167,sadness,Shrockmw,@esull have a great camp!!!!! Wish I could be there.
1961923240,worry,floatinglush,"@insidebooks Ooh, jealous. I just have yoghurt and some carrots."
1961923608,love,Sabistarmoon,Ahhh I am sooo happy Ashley Tisdale is in Germany but I am not in Oberhausen...  But i will show it in the TV at 8 o' clock yeah I love it
1961923675,relief,xxreedy,is wanting someone to spend her summer evening with whilst she's in such a nice relaxed mood !
1961923697,sadness,xOxStay_cxOx,@MissCaseyB I know what you mean  rain sucks...
1961923851,worry,alixt,Why can't I make a phone call! I hate this anxiety crap. Someone cure me
1961923883,worry,joeyGibson,"@craigandera I got my copy yesterday, too, although right now I'm digging into Scala, so can't read it just yet..."
1961924032,neutral,katylove19,@judilynnfudge can you send ringtones to iPhones?! Idk how to regular ringtones for it
1961924045,sadness,Frau_B,@MsHalfway I want to go back to school too *sigh* - but I am too poor
1961924793,sadness,NateRowley,Last day of high school  i'm gonna miss all my friends
1961924864,sadness,Jmichelle22,@hithit  missing jmichelle... told you treat me like a step child! smh
1961925259,hate,OrangeAndBlackk,"Oh god, I want to blow up my tooth. It hurts."
1961925519,worry,alla_timas,"@lorenarojas But it is our reality  , we must survive. What doesn't kills, makes stronger. PA'LANTE LORE !"
1961925539,neutral,Dreams_2Reality,@Jenshwa I expected it to be warm as usual and now I'm stuck wearing a sun dress on a cold day
1961925614,sadness,alli_dee,@neeshababyyy they won't  guys are retarded!
1961925751,neutral,wingmanpr,On Security Audit
1961926127,love,jordynbabylove,going to the library. I miss u already!
1961926176,relief,Sensai4U,@luv_liv_lyf good to hear! Just in time for the weekend. I'll be working though
1961926760,sadness,chelibasa,"@inlovewitharmy What timeeee? My mom says I have to do something daw tomorrow, eh. But we're never compelte!"
1961927112,neutral,superalyxo,is off to work
1961927334,worry,MzZippy,Oh... I miss the Piano.
1961927795,neutral,agentK,@Blauerpunto britta says she wants to have lunch with you too
1961928009,worry,bebenodjomi,@N3H4 thats maddd ass bullshit dammit i feel baddd boooo powerpoint piece of shitttt
1961928536,sadness,Teri_Fied,Why didn't my favorite spotters last tweet go to my phone
1961928833,worry,tisdaleweb,@fansitesnetwork i love you &lt;3  host me lmao
1961929124,worry,Thebombshell,@iamdiddy I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...
1961929904,worry,TylerMelashenko,"got up at 8 today, and also misses his friend @danceashleylove"
1961930354,hate,willow0226,Is UPS like the cable company and doesn't show up til the last possible moment? I'd like to take a nap before school gets out
1961930505,neutral,Jovi_Jonas,Don't know what the heck to do with the space of time between now and BGT    Bored.
1961930572,neutral,jrmozart,Just had lunch w/ @JoshHolden at Jason's Deli... then stepped in dog poo
1961930786,sadness,gablovesarsenal,i'm still full from the buffet at palms.  my stomach actually hurts. ugh gluttony bites.
1961930949,worry,Orangatrang,I hate going online and looking at the balance in the bank.  its always a lot lower than I need it to be.
1961961003,fun,kelligirl,On the way to have Griffin's staples removed from his head!  Should be fun
1961961127,neutral,random_bloke,@howlertwit AAAAhhhh! you makin me feel all gilty now
1961961644,happiness,nekonron,"Planning to install Windows 7 tomorrow, so probably no new posts for another few days at least"
1961961833,worry,RedSoxBaby,"@iamdiddy I need a hug because our pitching has been lackluster, our shortstops can't field &amp; Big Papi can't get above the Mendoza line."
